rocs/00001_parabolic_x000_y000.s005	.b001.roc.tsv	0.73243713378906
rocs/00001_parabolic_x000_y000.s006	.b001.roc.tsv	0.780228508837884
rocs/00001_parabolic_x000_y000.s007	.b006.roc.tsv	0.829644097
rocs/00001_parabolic_x000_y000.s008	.b006.roc.tsv	0.903862847
rocs/00001_parabolic_x000_y000.s009	.b006.roc.tsv	0.935438368
rocs/00001_parabolic_x000_y000.s010	.b006.roc.tsv	0.9662543405
rocs/00001_parabolic_x000_y000.s012	.b006.roc.tsv	0.987955729
rocs/00001_parabolic_x000_y000.s014	.b006.roc.tsv	0.9967447915
rocs/00001_parabolic_x000_y000.s019	.b006.roc.tsv	0.999891493
rocs/00001_parabolic_x000_y000.s030	.b006.roc.tsv	0.999999999999998
rocs/00001_parabolic_x000_y000.s060	.b006.roc.tsv	0.999999999999987
rocs/00001_parabolic_x000_y000.s100	.b004.roc.tsv	0.999999999999999
rocs/00001_parabolic_x000_y010.s005	.b001.roc.tsv	0.722040812181639
rocs/00001_parabolic_x000_y010.s006	.b001.roc.tsv	0.749375661224609
rocs/00001_parabolic_x000_y010.s007	.b001.roc.tsv	0.794114430753899
rocs/00001_parabolic_x000_y010.s008	.b001.roc.tsv	0.820529090042969
rocs/00001_parabolic_x000_y010.s009	.b001.roc.tsv	0.856605529773446
rocs/00001_parabolic_x000_y010.s010	.b006.roc.tsv	0.878344641893555
rocs/00001_parabolic_x000_y010.s012	.b006.roc.tsv	0.931646134994141
rocs/00001_parabolic_x000_y010.s014	.b006.roc.tsv	0.95847638440625
rocs/00001_parabolic_x000_y010.s019	.b006.roc.tsv	0.989048851847656
rocs/00001_parabolic_x000_y010.s030	.b006.roc.tsv	0.999411476972655
rocs/00001_parabolic_x000_y010.s060	.b006.roc.tsv	0.999999999999987
rocs/00001_parabolic_x000_y010.s100	.b004.roc.tsv	0.999999999999999
rocs/00001_parabolic_x000_y030.s005	.b001.roc.tsv	0.637002733009766
rocs/00001_parabolic_x000_y030.s006	.b001.roc.tsv	0.655446370445314
rocs/00001_parabolic_x000_y030.s007	.b001.roc.tsv	0.651595221628903
rocs/00001_parabolic_x000_y030.s008	.b001.roc.tsv	0.683968438050778
rocs/00001_parabolic_x000_y030.s009	.b001.roc.tsv	0.727066463886719
rocs/00001_parabolic_x000_y030.s010	.b001.roc.tsv	0.732873704703122
rocs/00001_parabolic_x000_y030.s012	.b001.roc.tsv	0.777796427419914
rocs/00001_parabolic_x000_y030.s014	.b001.roc.tsv	0.818211025669923
rocs/00001_parabolic_x000_y030.s019	.b001.roc.tsv	0.867805480957029
rocs/00001_parabolic_x000_y030.s030	.b001.roc.tsv	0.9399350484219
rocs/00001_parabolic_x000_y030.s060	.b006.roc.tsv	0.995950274959959
rocs/00001_parabolic_x000_y030.s100	.b006.roc.tsv	0.999877929685527
rocs/00001_parabolic_x010_y000.s005	.b001.roc.tsv	0.687705569796879
rocs/00001_parabolic_x010_y000.s006	.b001.roc.tsv	0.72181828816211
rocs/00001_parabolic_x010_y000.s007	.b001.roc.tsv	0.752611372208979
