rocs/00153_categorical11_x030_y010.s010.b001.roc.tsv	0.491651746958982
rocs/00086_varfr6s_x030_y000.s010.b006.roc.tsv	0.507398181452149
rocs/00155_categorical47_x030_y030.s019.b014.roc.tsv	0.485589345211914
rocs/00421_slsin2105110_x030_y010.s019.b004.roc.tsv	0.920503616421875
rocs/00190_circle_x000_y010.s060.b025.roc.tsv	0.749681048934568
rocs/00165_lines5_x000_y010.s100.b001.roc.tsv	0.830366346572271
rocs/10004_steeppoly_x030_y030.s100.b085.roc.tsv	0.496066411308593
rocs/10001_almostflat_x000_y000.s060.b015.roc.tsv	0.999999999999953
rocs/00190_circle_x000_y030.s060.b002.roc.tsv	0.440886815382813
rocs/00200_lineparab_x030_y030.s060.b001.roc.tsv	0.834913677624995
rocs/00250_spike_x000_y030.s008.b008.roc.tsv	0.508689668422852
rocs/00163_lines3_x030_y010.s030.b010.roc.tsv	0.554087320960937
rocs/00085_varfr5c_x000_y000.s014.b008.roc.tsv	0.576934814457031
rocs/00200_lineparab_x010_y030.s030.b010.roc.tsv	0.695494333901368
rocs/00039_sin09pi_x000_y010.s007.b003.roc.tsv	0.497916751439455
rocs/00001_parabolic_x000_y010.s030.b014.roc.tsv	0.99758720417578
rocs/00020_exp2_x010_y000.s019.b003.roc.tsv	0.999999999999936
rocs/00154_categorical23_x010_y010.s012.b008.roc.tsv	0.519970575830078
rocs/00428_slsin2833033_x030_y030.s030.b002.roc.tsv	0.61060481601172
rocs/00031_sin01pi_x010_y000.s100.b075.roc.tsv	0.996498955674804
rocs/00163_lines3_x030_y030.s100.b002.roc.tsv	0.565667894155274
rocs/00022_exp1e10_x010_y030.s014.b009.roc.tsv	0.509029600338867
rocs/10003_sin2046pi_x000_y010.s030.b008.roc.tsv	0.49094390867871
rocs/00039_sin09pi_x000_y000.s060.b050.roc.tsv	0.9264322915
rocs/10003_sin2046pi_x000_y000.s060.b050.roc.tsv	0.504496044611328
rocs/00350_L_x000_y000.s019.b016.roc.tsv	0.841905382
rocs/00250_spike_x030_y030.s012.b006.roc.tsv	0.529586156164062
rocs/00165_lines5_x000_y030.s019.b015.roc.tsv	0.493107053908203
