rocs/00001_parabolic_x000_y000.s005	.b001.roc.tsv	0.73243713378906	.b002.roc.tsv	0.551128387427734	.b003.roc.tsv	0.622145758730474	.b004.roc.tsv	0.634223302108399	0	0.181308746361326	0.110291375058586	0.098213831680661	-0.181308746361326	0	-0.07101737130274	-0.083094914680665	-0.110291375058586	0.07101737130274	0	-0.012077543377925	-0.098213831680661	0.083094914680665	0.012077543377925	0	.b002.roc.tsv	0.551128387427734	.b003.roc.tsv	0.622145758730474	.b004.roc.tsv	0.634223302108399	.b001.roc.tsv	0.73243713378906
rocs/00001_parabolic_x000_y000.s006	.b001.roc.tsv	0.780228508837884	.b002.roc.tsv	0.573660532633789	.b003.roc.tsv	0.623614417203124	.b006.roc.tsv	0.774956597	0	0.206567976204095	0.15661409163476	0.005271911837884	-0.206567976204095	0	-0.049953884569335	-0.201296064366211	-0.15661409163476	0.049953884569335	0	-0.151342179796876	-0.005271911837884	0.201296064366211	0.151342179796876	0	.b002.roc.tsv	0.573660532633789	.b003.roc.tsv	0.623614417203124	.b006.roc.tsv	0.774956597	.b001.roc.tsv	0.780228508837884
rocs/00001_parabolic_x000_y000.s007	.b001.roc.tsv	0.814058091917969	.b002.roc.tsv	0.580371644789063	.b003.roc.tsv	0.611028883158211	.b006.roc.tsv	0.829644097	0	0.233686447128906	0.203029208759758	-0.015586005082031	-0.233686447128906	0	-0.030657238369148	-0.249272452210937	-0.203029208759758	0.030657238369148	0	-0.218615213841789	0.015586005082031	0.249272452210937	0.218615213841789	0	.b002.roc.tsv	0.580371644789063	.b003.roc.tsv	0.611028883158211	.b001.roc.tsv	0.814058091917969	.b006.roc.tsv	0.829644097
rocs/00001_parabolic_x000_y000.s008	.b001.roc.tsv	0.84661144679101	.b002.roc.tsv	0.588380601618164	.b003.roc.tsv	0.624568939212886	.b006.roc.tsv	0.903862847	0	0.258230845172846	0.222042507578124	-0.05725140020899	-0.258230845172846	0	-0.0361883375947221	-0.315482245381836	-0.222042507578124	0.0361883375947221	0	-0.279293907787114	0.05725140020899	0.315482245381836	0.279293907787114	0	.b002.roc.tsv	0.588380601618164	.b003.roc.tsv	0.624568939212886	.b001.roc.tsv	0.84661144679101	.b006.roc.tsv	0.903862847
rocs/00001_parabolic_x000_y000.s009	.b001.roc.tsv	0.864774280095702	.b002.roc.tsv	0.565003289102539	.b003.roc.tsv	0.60805892944922	.b006.roc.tsv	0.935438368	0	0.299770990993163	0.256715350646482	-0.070664087904298	-0.299770990993163	0	-0.043055640346681	-0.370435078897461	-0.256715350646482	0.043055640346681	0	-0.32737943855078	0.070664087904298	0.370435078897461	0.32737943855078	0	.b002.roc.tsv	0.565003289102539	.b003.roc.tsv	0.60805892944922	.b001.roc.tsv	0.864774280095702	.b006.roc.tsv	0.935438368
rocs/00001_parabolic_x000_y000.s010	.b001.roc.tsv	0.884938557959004	.b002.roc.tsv	0.559450785239258	.b003.roc.tsv	0.582349565302736	.b006.roc.tsv	0.9662543405	0	0.325487772719746	0.302588992656268	-0.081315782540996	-0.325487772719746	0	-0.022898780063478	-0.406803555260742	-0.302588992656268	0.022898780063478	0	-0.383904775197264	0.081315782540996	0.406803555260742	0.383904775197264	0	.b002.roc.tsv	0.559450785239258	.b003.roc.tsv	0.582349565302736	.b001.roc.tsv	0.884938557959004	.b006.roc.tsv	0.9662543405
rocs/00001_parabolic_x000_y000.s012	.b001.roc.tsv	0.919479793966824	.b002.roc.tsv	0.587309731350586	.b003.roc.tsv	0.572068108464845	.b006.roc.tsv	0.987955729	0	0.332170062616238	0.347411685501979	-0.0684759350331759	-0.332170062616238	0	0.0152416228857409	-0.400645997649414	-0.347411685501979	-0.0152416228857409	0	-0.415887620535155	0.0684759350331759	0.400645997649414	0.415887620535155	0	.b003.roc.tsv	0.572068108464845	.b002.roc.tsv	0.587309731350586	.b001.roc.tsv	0.919479793966824	.b006.roc.tsv	0.987955729
rocs/00001_parabolic_x000_y000.s014	.b001.roc.tsv	0.939317067476552	.b002.roc.tsv	0.594021055477539	.b003.roc.tsv	0.557665507001949	.b006.roc.tsv	0.9967447915	0	0.345296011999013	0.381651560474603	-0.057427724023448	-0.345296011999013	0	0.0363555484755901	-0.402723736022461	-0.381651560474603	-0.0363555484755901	0	-0.439079284498051	0.057427724023448	0.402723736022461	0.439079284498051	0	.b003.roc.tsv	0.557665507001949	.b002.roc.tsv	0.594021055477539	.b001.roc.tsv	0.939317067476552	.b006.roc.tsv	0.9967447915
rocs/00001_parabolic_x000_y000.s019	.b001.roc.tsv	0.971828884564421	.b002.roc.tsv	0.596327675699218	.b003.roc.tsv	0.58110088770898	.b006.roc.tsv	0.999891493	0	0.375501208865203	0.390727996855441	-0.0280626084355791	-0.375501208865203	0	0.0152267879902379	-0.403563817300782	-0.390727996855441	-0.0152267879902379	0	-0.41879060529102	0.0280626084355791	0.403563817300782	0.41879060529102	0	.b003.roc.tsv	0.58110088770898	.b002.roc.tsv	0.596327675699218	.b001.roc.tsv	0.971828884564421	.b006.roc.tsv	0.999891493
rocs/00001_parabolic_x000_y000.s030	.b001.roc.tsv	0.994483523933547	.b002.roc.tsv	0.59076627094336	.b003.roc.tsv	0.575490315746099	.b006.roc.tsv	0.999999999999998	0	0.403717252990187	0.418993208187448	-0.005516476066451	-0.403717252990187	0	0.015275955197261	-0.409233729056638	-0.418993208187448	-0.015275955197261	0	-0.424509684253899	0.005516476066451	0.409233729056638	0.424509684253899	0	.b003.roc.tsv	0.575490315746099	.b002.roc.tsv	0.59076627094336	.b001.roc.tsv	0.994483523933547	.b006.roc.tsv	0.999999999999998
